"","loc_name","grant","grant_period","grant_status","file_name","disease","data_source","primary_recipient","secondary_recipient","file_currency","geography_detail","mod_framework_format","file_iteration","function_financial","sheet_financial","start_date_financial","period_financial","qtr_number_financial","language_financial","pudr_semester_financial","function_programmatic","sheet_impact_outcome_1a","language_1a","sheet_impact_outcome_1a_disagg","language_1a_disagg","sheet_coverage_1b","language_1b","sheet_coverage_1b_disagg","language_1b_disagg","start_date_programmatic","end_date_programmatic","pudr_semester_programmatic","update_date","ihme_received_date","received_from","dates_verified","version_type","notes"
"209","uga","UGA-T-MoFPED","2015-2017","active","LFA reviewed UGA-T-MoFPED PUDR PE 31 December 2017 25 May 18.xlsx","tb","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42917","180","1","eng","3-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42917","43100","3-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"210","uga","UGA-T-MoFPED","2015-2017","active","LFA reviewed UGA-T-MOFPED PUDR PE 31Dec2015_final.xlsx","tb","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA AFR_7B","42186","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42186","42369","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"211","uga","UGA-M-TASO","2015-2017","active","LFA_UGA-M-TASO PU PE 30 06 2016_7Dec16.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","final","unknown",NA,NA,NA,NA,NA,NA,"master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42370","42551","2-A",2016-12-07,2019-07-16,"CT (Patrick)",NA,NA,NA
"212","cod","COD-T-MOH","2015-2017","active","COD-T-MOH_PUDR_30-Jun-2017_LFA_V5.xlsx","tb","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","180","1","fr","2-B","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42736","42916","2-B",2017-06-30,NA,NA,NA,NA,NA
"213","cod","COD-T-CARITAS","2015-2017","not_active","NFMBudget_COD-T-CARITAS_old.xlsx","tb","budget","Caritas Congo","na","USD","NATIONAL","FALSE","initial","detailed","DetailedBudget","42005","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"214","cod","COD-H-MOH","2015-2017","active","LFA_COD-H-MOH_PUDR_2017_v25.05.17_v1_CORRECTIONSLFA_May2018.xlsx","hiv","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","365","1","fr","2-B:3-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42917","43100","3-A",2018-05-25,NA,NA,NA,NA,NA
"215","cod","COD-M-MOH","2015-2017","active","LFA_COD-M-MOH_PUDR_S2   201631032017revised.xlsx","malaria","pudr","MoH","NA","USD","NATIONAL","TRUE","initial","pudr","RFA ALF_7B","42370","365","1","fr","2-AB","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42552","42735","2-B",2017-03-31,NA,NA,NA,NA,"*It's not clear what the financial reporting period is, so said it was the same as the programmatic reporting period. EL 7/22/2019"
"216","cod","COD-H-CORDAID","2012-2015","not_active","LFA_GrantRating_Tool Cordaid SSF S1_v3.xlsx","hiv","document","CORDAID","na","NA","NA","FALSE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"217","gtm","GTM-T-MSPAS","2016-2019","active","lfa_grantratingtoolnfm_form_en PU TB.xls","tb","document","MSPAS","NA","NA","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"218","gtm","GTM-T-MSPAS","2016-2019","active","lfa_grantratingtoolnfm_form_en PUDR GUA TB SEP 2017.xls","tb","document","MSPAS","NA","NA","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"219","gtm","GUA-311-G05-H","2010-2014","not_active","LFA_PU_P26_HIVOS_REVISADO_ALF_03092014_FINAL.xlsx","hiv","pudr","multiple","na","USD","SUBNATIONAL","FALSE","final","unknown","LFA_Annex-SR Financials","41640","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"220","cod","COD-T-CARITAS","2015-2017","not_active","COD-T-MoH_COD-T-CARITAS_Performance_Framework_NFM.xlsx","tb","performance_framework","MoH","na","NA","NATIONAL","FALSE","final","NA",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"*This file is entered in the master fle list twice, because it represents progress for both COD-T-MOH and COD-T-CARITAS during this period. EL 7/23/2019"
"221","cod","COD-M-SANRU","2018-2020","active","COD-M-SANRU PUDR 31122018_LFA5Apr2019_Finance8Apr2019_CTfull.xlsx","malaria","pudr","SANRU","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"222","cod","COD-M-SANRU","2018-2020","active","COD-M-SANRU_PU S1 2019 NMF2_Revue LFA_04Sep19_CTreview_25sept2019.xlsx","malaria","pudr","SANRU","NA","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-09-25,2019-10-03,"Sylvie","EL 10/4/2019",NA,NA
"223","uga","UGA-M-TASO","2015-2017","active","LFA_UGA-M-TASO PUDR PE 31 December 2017 30 May 2018.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","365","1","eng","3-AB","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42917","43100","3-B",2018-05-30,2019-07-16,"CT (Patrick)",NA,NA,NA
"224","uga","UGA-M-TASO","2015-2017","active","UGA-M-TASO_Budget_COSTED EXTENSION 2017_final.xlsx","malaria","budget","TASO","na","USD","NATIONAL","TRUE","final","detailed","Detailed Budget","42005","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"225","cod","NA","NA","NA","Liste _Repertoire de chargés des approvisionnements des DPS.xlsx","NA","document","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"226","uga","UGA-H-MoFPED","2018-2020","active","LOHP_4. Uganda LoHP_HIV grant NFM2 V.2_12th Nov 2018 revised.xlsx","hiv","document","MoFPED","NA","NA","NA","TRUE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,2019-09-06,"CT",NA,NA,NA
"227","cod","COD-M-MOH","2018-2020","active","Malaria PNLP_budget.xlsx","malaria","budget","MoH","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"228","cod","COD-M-SANRU","2018-2020","active","Malaria SANRU  Impl Map.xlsx","malaria","document","SANRU","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"229","cod","COD-M-MOH","2018-2020","active","Malaria_PNLP_Financial Gap analysis.xlsx","malaria","document","MoH","na","NA","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"230","cod","COD-M-MOH","2018-2020","active","Malaria_PNLP_Funding Landscape.XLSX","malaria","document","MoH","na","NA","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"231","cod","COD-M-MOH","2018-2020","active","Malaria_PNLP_Impl Map.xlsx","malaria","document","MoH","na","NA","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"232","cod","COD-M-MOH","2018-2020","active","Malaria_PNLP_Performance Framework.xlsx","malaria","performance_framework","MoH","na","NA","NA","TRUE","final","NA",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"233","cod","COD-M-SANRU","2018-2020","active","Malaria_Sanru_Funding Landscape.XLSX","malaria","document","SANRU","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"234","cod","COD-M-SANRU","2018-2020","active","Malaria_Sanru_Program Gap Landscape.xlsx","malaria","document","SANRU","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"235","sen","SEN-H-ANCS","2015-2017","active","MoH HIV PUDR Jul-Dec 2015.xlsm","hiv","pudr","ANCS","na","EUR","NATIONAL","TRUE","final","pudr","LFA AFR_7B","42186","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42186","42369","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"236","sen","SEN-M-PNLP","2015-2017","active","MoH PUDR 2017.xlsx","malaria","pudr","MOH","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","365","1","fr","3-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42917","43100","3-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"237","sen","SNG-T-PNT","2014-2017","not_active","MoH TB 2017.xlsx","tb","pudr","MOH","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","365","1","fr","4-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42917","43100","4-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"238","cod","COD-T-MOH","2018-2020","active","MOH_PNLS_budget.xlsx","tb","budget","MoH","na","USD","NATIONAL",NA,"final","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"239","cod","COD-H-CORDAID","2015-2017","not_active","NFMBudget_COD-H-CORDAID_Finance.xlsx","hiv","budget","Catholic Organisation for Relief and Development Aid, Congo","na","USD","NATIONAL","FALSE","final","detailed","DetailedBudget","42005","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"240","cod","COD-T-CARITAS","2015-2017","not_active","COD-T-CARITAS_PUDR_30-Jun-2017_LFA_V5.xlsx","tb","pudr","Caritas Congo","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42736","180","1","fr","2-B","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42736","42916","2-B",NA,NA,NA,NA,NA,NA
"241","cod","COD-T-CARITAS","2015-2017","not_active","LFA_Caritas_TB_PU_ Janvier-Juin_2015.xlsx","tb","pudr","Caritas Congo","na","USD","NATIONAL","TRUE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"242","cod","COD-T-CARITAS","2015-2017","not_active","LFA_PUDR Caritas Congo_S2 2016 09052017.xlsx","tb","pudr","Caritas Congo","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42552","180","1","fr","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42552","42735","2-A",2017-05-09,NA,NA,NA,NA,NA
"243","cod","COD-T-MOH","2015-2017","active","LFA_CAG TB_S2_2016.xlsx","tb","pudr","MoH","MoH","USD","NATIONAL","FALSE","initial","pudr","RFA ALF_7B","42552","180","1","fr","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42552","42735","2-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"244","cod","COD-T-MOH","2018-2020","active","Other_COD_HIVTB_ImplementationMap.xlsx","tb","document","PNLT","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"245","cod","COD-T-MOH","2018-2020","active","Other_COD_TBHIV_FundingLandscape.xlsx","tb","document","PNLT","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"246","cod","NA","NA","NA","other_unidentified_categories.xlsx","NA","document","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"247","cod","COD-T-MOH","2018-2020","active","PF_1b.COD_H_MOH_PF.xlsx","hiv","performance_framework","MoH","na","NA","NATIONAL",NA,"final","NA",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"248","cod","COD-M-SANRU","2018-2020","active","PF_1b.COD-M-SANRU_PF.xlsx","malaria","performance_framework","SANRU","na","NA","NATIONAL","FALSE","final","NA",NA,NA,NA,NA,NA,NA,"unknown",NA,"eng",NA,"eng","Coverage Indicators - Section D","eng",NA,"eng","43101","43281","NA",NA,NA,NA,NA,NA,"*It's unclear when the reporting period for this file is, so I'm assuming it's the first semester. EL 7/22/2019"
"249","uga","UGA-H-MoFPED","2018-2020","active","PF_UGA-H-MoFPED_Performance_Framework28Nov18.xlsx","hiv","performance_framework","MoFPED","na","NA","NATIONAL","TRUE","final","NA","NA","NA","NA","NA","NA","NA","unknown","Impact Indicators - Section B","eng","Disaggregation - Section E","eng","Coverage Indicators - Section D","eng","NA","eng","43101","43281","NA",2018-11-21,2019-09-06,"CT",NA,NA,"* The sheet names for this PUDR don't correspond with the new updated version - may need to add a new sheet column if we do end up pulling this! Also, the start and end dates are not clear from the file, so this is an educated guess. EL 9/9/2019."
"250","uga","UGA-H-MoFPED","2015-2017","active","PF_UGA-H-MoFPED_PF_Final 31Aug2017.xlsx","hiv","performance_framework","MoFPED","na","NA","NATIONAL","TRUE","final","NA","NA","NA","NA","NA","NA","NA","unknown","Impact Indicators - Section B","eng","Disaggregation - Section E","eng","Coverage Indicators - Section D","eng","NA","eng","42736","42916","NA",2017-08-31,2019-09-06,"CT",NA,NA,"* The sheet names for this PUDR don't correspond with the 2018-2020 version - may need to add a new sheet column if we do end up pulling this! Also, the start and end dates are not clear from the file, so this is an educated guess. EL 9/9/2019."
"251","cod","COD-H-CORDAID","2012-2015","not_active","Problematic Expenses_250313.xlsm","hiv","document","CORDAID","na","NA","NA","FALSE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"252","cod","COD-M-PSI","2015-2017","not_active","PSI PU NFM S1 2016 09102016.xlsm","malaria","pudr","Population Services International","na","USD","NATIONAL","TRUE","final","pudr","LFA AFR_7B","42370","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42370","42551","2-A",2016-10-09,NA,NA,NA,NA,"*It's unclear when the financial reporting period is, so entering it the same as the programmatic reporting. EL 7/23/2019"
"253","cod","COD-T-MOH","2018-2020","active","LFA_Review_COD-T-MOH_Progress Report_30Jun2018_Sent_02102018_OK.xlsx","tb","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","fr","1-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"254","cod","COD-T-MOH","2015-2017","active","PUDR CAG-TB_30 JUIN 2016_ FINAL_15.01.2017 Revu.xlsm","tb","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42552","180","1","fr","2-A","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42552","42735","2-A",2017-01-15,NA,NA,NA,NA,NA
"255","cod","COD-T-CARITAS","2015-2017","not_active","PUDR CARITAS TB 17.11.2016 Revu.xlsx","tb","pudr","Caritas Congo","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42370","180","1","fr","1-B","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42370","42551","1-B",NA,NA,NA,NA,NA,"*The financial reporting period is not clear, so I marked it the same as the programmatic reporting. EL 7/23/2019"
"256","cod","COD-H-CORDAID","2015-2017","not_active","PUDR COD-H-CORDAID S1_ NMF 15042016.xlsm","hiv","pudr","CORDAID","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42186","180","1","fr","1-A","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42186","42369","1-A",2016-04-15,NA,NA,NA,NA,NA
"257","cod","COD-H-CORDAID","2015-2017","not_active","PUDR COD-H-CORDAID S3_ NMF21032017 LFA 25032017.xlsx","hiv","pudr","CORDAID","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42552","180","1","fr","2-A","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42552","42735","2-A",2017-03-25,NA,NA,NA,NA,NA
"258","sen","SEN-H-CNLS","2015-2017","active","Swiss IH HIV PUDR 2016.xlsx","hiv","pudr","CNLS","na","EUR","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42370","365","1","eng","1-B:2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42552","42735","2-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"259","gtm","GTM-T-MSPAS","2016-2019","active","PUDR JULIO A DICIEMBRE 2016 SUBVENCION TB ACTUALIZADO_Revision final del ALF.xlsx","tb","pudr","MoH","na","USD","NATIONAL","FALSE","initial","pudr","LFA AFR_7B","42552","180","1","esp","1-A","master","Inds. de reperc. y results_1A","esp","Desglose_1A","esp","Indicadores de cobertura_1B","esp","Desglose_1B","esp","42552","42735","1-A",NA,NA,NA,NA,NA,NA
"260","cod","COD-M-PSI","2015-2017","not_active","PUDR NFM Jul-Dec 2015 Mar 24042016.xlsm","malaria","pudr","Population Services International","na","USD","NATIONAL","TRUE","final","pudr","LFA AFR_7B","42186","180","1","eng","1-B","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","42186","42369","1-B",2016-04-24,NA,NA,NA,NA,"*It's unclear when the financial reporting period is, so entering it the same as the programmatic reporting. EL 7/23/2019"
"261","gtm","GTM-M-MSPAS","2011-2014","active","GUA M MSPAS PU P5 LFA review.xls","malaria","pudr","MSPAS","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"262","cod","COD-M-SANRU","2015-2017","active","PUDR SANRU 31 Decembre 2016 09042017.xlsx","malaria","pudr","SANRU","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42370","365","1","fr","2-AB","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42370","42735","2-AB",2017-04-09,NA,NA,NA,NA,NA
"263","gtm","GUA-311-G06-H","2013-2017","not_active","Copia de IG- GUA-311-G06-H_Progress Report_30Jun2017 LFA Review.xlsx","hiv","pudr","MoH","na","USD","NATIONAL","TRUE","final","NA","NA","NA","NA","NA","NA","NA","master","Impact Outcome Indicators_1A","esp","Disaggregation_1A","esp","Coverage Indicators_1B","esp","Disaggregation_1B","esp","42644","42916","4-AB",2017-06-30,NA,NA,NA,NA,NA
"264","gtm","GTM-M-MSPAS","2018-2018","active","Anexo 1_Grant Rating Tool 2018.xlsx","malaria","performance_framework","MSPAS","na","USD","NATIONAL","FALSE","final","NA",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"265","cod","COD-M-MOH","2015-2017","active","PUDR_Template_Palu_19102016.xlsm","malaria","pudr","MoH","NA","USD","NATIONAL","TRUE","initial","pudr","RFA ALF_7B","42370","180","1","fr","2-A","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42370","42551","2-A",2016-10-19,NA,NA,NA,NA,"*It's not clear what the financial reporting period is, so said it was the same as the programmatic reporting period. EL 7/22/2019"
"266","cod","COD-M-MOH","2015-2017","active","Rapport CAG Malaria 23052018.xlsx","malaria","pudr","MoH","NA","USD","NATIONAL","FALSE","final","pudr","LFA Expenditure_7B","42736","365","1","fr","3-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42917","43100","3-B",2018-05-23,NA,NA,NA,NA,NA
"267","uga","NA","NA","NA","Responses to TB ADDITIONAL Management Letter for NFM1 PUDRs 24Sept 2018.xlsx","tb","document","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"268","cod","COD-H-MOH","2015-2017","active","Revised LFA_COD-H-MOH_PUDR_S2 2016 17.04.17 for denominator change.xlsx","hiv","pudr","MoH","MoH","USD","NATIONAL","FALSE","final","pudr","RFA ALF_7B","42552","180","1","fr","2-A","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42552","42735","2-A",2017-04-17,NA,NA,NA,NA,NA
"269","cod","COD-M-SANRU","2015-2017","active","SANRU COD -M Core_PUDR_2015 VF21052016.xlsm final.xlsm","malaria","pudr","SANRU","na","USD","NATIONAL","TRUE","final","pudr","RFA ALF_7B","42186","180","1","fr","1-B","master","Indicateurs Impact Effet_1A","fr","Ventilation_1A","fr","Indicateurs Couverture_1B","fr","Ventilation_1B","fr","42186","42369","1-B",2016-05-21,NA,NA,NA,NA,"*It's not clear what the financial reporting period is, so I just matched the programmatic reporting period. EL 7/22/2019"
"270","cod","COD-M-SANRU","2015-2017","active","SANRU PUDR PALU 07092015.xls","malaria","pudr","SANRU","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,"fr",NA,"fr","PR_Programmatic Progress_1B","fr",NA,"fr","42005","42185","1-A",2015-09-07,NA,NA,NA,NA,NA
"271","cod","COD-M-SANRU","2018-2020","active","SANRU_Malaria budget.xlsx","malaria","budget","SANRU","na","USD","NATIONAL","TRUE","initial","detailed","Detailed Budget","43101","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"272","cod","COD-M-SANRU","2018-2020","active","SANRU_Malaria_Stock planning.xlsx","malaria","document","SANRU","na","USD","NA","TRUE","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"273","cod","COD-M-MOH","2018-2020","active","COD-M-MOH_Progress Report Disbursement_31Dec2018_v40_Vf.xlsx","malaria","pudr","MoH","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"274","cod","COD-T-MOH","2018-2020","active","LFA_COD-T-MOH_Progress Report Disbursement_31Dec2018_RDC.XLSX","tb","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43282","43465","1-B",2019-09-10,2019-09-29,NA,"EL 9/30/2019",NA,NA
"275","cod","COD-T-MOH","2018-2020","active","Copy of LFA_COD-T-MOH_Progress Report_30Jun2019_CCF_Final_10092019.xlsx","tb","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-09-10,2019-09-29,NA,"EL 9/30/2019",NA,NA
"276","sen","SEN-H-ANCS","2018-2020","active","SEN-H-ANCS_Budget (1).xlsx","hiv","budget","ANCS","na","LOC","NATIONAL","TRUE","final","detailed","Detailed Budget","43101","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2018-12-31,NA,NA,NA,NA,NA
"277","gtm","GTM-H-INCAP","2018-2020","active","GTM-H-INCAP_Progress Report_30Jun2019_v10_30082019_RevALF english version.xlsx","hiv","pudr","INCAP","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43374","270","1","eng","1-AB","master","Impact Outcome Indicators_1A","esp","Disaggregation_1A","esp","Coverage Indicators_1B","esp","Disaggregation_1B","esp","43374","43646","1-AB",2019-08-30,2019-10-09,"Sylvie","EL 10/10/2019",NA,NA
